State,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,color,tooltip_02,tooltip_03,tooltip_04,tooltip_05,tooltip_06,tooltip_07,tooltip_08,tooltip_09,tooltip_10,tooltip_11,tooltip_12,tooltip_13,tooltip_14,tooltip_15,tooltip_16,tooltip_17,tooltip_18,tooltip_19,tooltip_20
Iowa,1227.4033849119728,1302.2923733831103,1364.62081720876,1398.196007063426,1401.9164163650162,1445.8658564380191,1483.351811076911,1535.5043706094987,1559.9246316535355,1576.515699717193,1598.5787798714491,1623.0336376212492,1643.8821076436095,1676.5632273826557,1672.864461642901,1690.3542219041044,1705.0045819621544,1704.0391969502498,1700.3985896652798,#d3d3d3,1,1.0610141615965223,1.1117948948027614,1.1391495446818423,1.1421806665993177,1.1779875094133898,1.208528369166339,1.251018523726511,1.2709143960568519,1.28443160504259,1.3024070159184842,1.3223310751563964,1.3393169090547243,1.3659431349074338,1.362929646607481,1.377179045359512,1.3891151050430208,1.3883285787683082,1.3853624737944075
Kansas,854.5073892453806,895.6045650560113,971.659818182994,951.6651009026557,1026.8419100943556,1135.208188722586,1191.024943416785,1263.9803020476345,1279.3571436414677,1209.6570540801936,1364.6997398464114,1305.5528792005116,1323.306179567528,1311.2974417151831,1254.0462039244117,1352.917423336735,1543.2786510867095,1381.4231654973278,1708.3508461453403,#d3d3d3,1,1.0480945821275154,1.137099374928836,1.1137002592137624,1.2016770399155523,1.3284942915766869,1.3938146801382074,1.4791917752330512,1.4971867531435554,1.415619185164036,1.5970601975151835,1.527842702862349,1.5486187670491016,1.5345653627093803,1.4675662489377248,1.5832717661242257,1.806044828295266,1.6166310354756193,1.9992230232836168
Kentucky,1075.2056588364708,1082.4208004526429,1108.5378659006801,1222.7717758943238,1347.944852229465,1386.475031702167,1398.040977747507,1412.694785815814,1475.3611332197502,1504.9561805189142,1479.8702595330656,1459.0780866324026,1455.3529586188542,1585.4223687661715,1652.6528154960038,1649.1524575131966,2280.4043316180037,2236.8109465152847,2245.818252252047,#d3d3d3,1,1.0067104758581535,1.0310007734708908,1.1372445502356647,1.2536623492924486,1.2894975210626543,1.3002544827195117,1.3138833247441755,1.3721664512222769,1.399691461954819,1.3763601850221854,1.3570223283714278,1.3535577558192524,1.4745294128025979,1.5370574009854217,1.533801876840771,2.120900604341809,2.0803563747384293,2.088733661132652
Louisiana,1110.7992563350415,1189.8938114591467,1275.0323257026923,1381.6373004629738,1546.867514566612,1583.4756232182954,1652.5528381632441,1673.837836773562,1744.1175389329405,1925.4309308061747,2134.8380478446243,1918.2472138546448,2005.4971631434753,2088.64458055336,2067.3967696647105,2044.6707601686687,2085.13661258614,2057.255128830193,2023.256470455393,#d3d3d3,1,1.0712050846928625,1.147851259740234,1.2438226732537905,1.3925716152082503,1.4255281628858818,1.4877151103032409,1.5068769872030736,1.5701464769498157,1.7333743426862922,1.921893659605323,1.7269071822965456,1.8054541823879051,1.8803078671880014,1.8611794686340142,1.8407203178320737,1.877149809647709,1.8520494293612306,1.821442046271171
Maine,1909.7795319342529,2080.8467093303834,2158.498040283791,2262.0885502911165,2140.35767534221,2463.6433272358195,2238.9942489166515,2372.205368346232,2372.6542878772207,2410.1139870109537,2139.2066806952603,2180.5701442486306,2373.9210797112596,2465.5706152310586,2359.669315134531,2279.792982857321,2355.901834425455,2425.5029780950454,2464.1274316323684,#d3d3d3,1,1.0895743066336412,1.1302341470261923,1.1844762772172135,1.1207354773429916,1.2900145205455236,1.1723836241186254,1.2421357170707696,1.2423707806074147,1.2619854526192114,1.1201327927777298,1.1417915564526535,1.2430340989710562,1.291023688338461,1.2355715807387586,1.1937466837066335,1.2335988500407493,1.2700434461345704,1.2902680076043458
Maryland,1621.1505424488005,1732.0775692861232,1868.9682596004623,1939.871611211297,2029.8791325904263,2191.987619116818,2409.490965237794,2538.706991127473,2716.28226060856,2792.789423859713,2770.4175539981125,2792.736033174732,2803.4415989612226,2792.8544434148453,2824.3521506863885,2867.486659440693,2792.4790691836074,2786.9093153139074,2818.5539541673716,#d3d3d3,1,1.0684248772293312,1.1528653327761438,1.1966017716535184,1.252122538554765,1.3521184872848082,1.4862845258023847,1.5659908963745426,1.6755274661324961,1.7227205930185325,1.7089205977214843,1.722687659195557,1.729291343126304,1.7227607000619127,1.742189930381242,1.768797273514933,1.7225291520215495,1.7190934724076832,1.7386133368649739
Massachusetts,1898.428578039034,2089.9304331298426,2394.5513627229784,2556.0031541499143,2715.8366736470252,2949.669093308989,3085.880701156062,3274.241572794898,2637.961396738161,2711.5449365437535,2642.901211952456,2646.510253884399,2679.4299036788348,2909.1215894039165,2940.6587727883907,3079.53721459989,3205.3264468683833,3329.1085438836294,3481.4963721106396,#d3d3d3,1,1.1008738792210024,1.261333394589124,1.3463783593007836,1.4305708969322017,1.553742462282055,1.625492123777233,1.7247114854207466,1.3895499821557793,1.4283102182040588,1.3921520369664993,1.3940531050254679,1.4113935781806075,1.5323840059386746,1.5489962629123082,1.6221506830564425,1.6884103431372166,1.753612741819555,1.8338832508025256
Michigan,1709.3156927488492,1761.0023529252474,1881.729551011464,1974.5553954012223,2051.8315385522137,2091.1634753912704,2002.9040928305158,2149.705890745006,2206.0021513215343,2311.2864975757393,2325.389606535891,2353.183159539242,2404.438204899103,2602.8469686958892,2708.6949993505714,2711.534433759366,2794.9330469253246,2759.0713545802296,2814.939581781587,#d3d3d3,1,1.030238217782508,1.1008671826942313,1.1551730343186786,1.2003818529580952,1.2233921938833603,1.1717578568588054,1.2576412302679676,1.290576199984413,1.352170641959547,1.360421375876037,1.3766814225843513,1.4066671329930793,1.5227421006766169,1.5846663146200703,1.5863274673379912,1.6351181111726831,1.6141379654352834,1.6468225230265805
Minnesota,1342.5415616023427,1433.8552999743497,1491.9341587651406,1564.5379730710517,1580.0934989582715,1612.0012527691858,1696.3545276829927,2349.533905294922,1941.0751225101674,1777.8019146676122,1767.3461919263952,1801.2399408717683,1849.3535732499429,1941.8380474475382,2097.3466790790703,1996.7396191017274,2014.2045322852866,2047.75397325426,2098.767740290646,#d3d3d3,1,1.0680155765628758,1.111275957061989,1.165355336339646,1.176941961537792,1.2007086401446219,1.2635396744502787,1.7500641860880044,1.4458212527837622,1.3242062409939697,1.3164182342459791,1.341664193041415,1.3775019158756716,1.446389521922827,1.5622210433290846,1.4872832813597145,1.5002921249464372,1.5252816239150437,1.5632795291534487
Mississippi,867.5164684897502,907.8629921189064,949.451387616573,1017.4554198995932,1090.397376715245,1139.4986627662101,1182.625047106947,1186.112476475276,1180.9552459490249,1106.0656755092514,1091.0098093313682,1126.5540236023933,1148.6669842049807,1175.0327938853097,1215.2684187153645,1197.7670605598855,1177.5148198023505,1206.1901802082498,1308.919610191992,#d3d3d3,1,1.0465080780534288,1.0944476815171733,1.1728370086977946,1.2569183598479758,1.3135181914758929,1.3632306590856609,1.3672506742611654,1.3613058527925548,1.2749794565108243,1.2576243206433821,1.298596700490999,1.324086661092074,1.3544789483142738,1.4008591915621058,1.3806850982841454,1.3573400189765539,1.3903945619707865,1.5088124061444916
