State,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,color,tooltip_02,tooltip_03,tooltip_04,tooltip_05,tooltip_06,tooltip_07,tooltip_08,tooltip_09,tooltip_10,tooltip_11,tooltip_12,tooltip_13,tooltip_14,tooltip_15,tooltip_16,tooltip_17,tooltip_18,tooltip_19,tooltip_20
Louisiana,1703.7916618706045,1746.9912743882319,1781.0436126497034,1816.1661772839545,1786.467700746543,1883.447875692877,2054.1542640016896,2218.594910400791,2235.7315226343994,2154.641233303173,2275.342350026883,2037.54171403886,2034.1120799143018,2054.7804906663137,2059.9702576260524,2043.619145144782,2040.6059819334048,2057.823197942264,2082.4146956929526,#d3d3d3,1,1.0253549852862869,1.0453411954688658,1.0659555495711097,1.0485247349932256,1.1054449425025514,1.2056369977456163,1.3021515247732698,1.3122094518174685,1.2646154348106022,1.3354580850153766,1.1958866565891213,1.193873714395947,1.206004546594832,1.2090505568998953,1.1994536602562538,1.197685155761949,1.207790391275284,1.222223786097565
Maine,1866.2897010412241,1920.253515217201,2016.4626222890854,2077.1422572032798,2140.9341053969856,2197.80249525433,2407.978122737539,2534.4094744632084,2574.6478960213935,2546.1944775227716,2480.232104452908,2492.402673718444,2539.9556361209043,2613.3973709443494,2675.1075098680153,2708.455380149093,2734.2942363733555,2793.720147412831,2838.020862700878,#d3d3d3,1,1.028915025435692,1.080466029022224,1.1129795422674296,1.1471606493903568,1.1776320118083228,1.2902488404635681,1.3579936025201407,1.379554253867965,1.3643082722378101,1.328964149064938,1.3354854138282521,1.3609653606853396,1.400317094117974,1.4333827745904306,1.4512513135758156,1.465096353930401,1.4969380937237038,1.5206754134245686
Maryland,2406.0218536978455,2476.0444843432956,2435.5766608803933,2544.160480756018,2632.525531629958,2842.5107236871536,3047.1313338502823,3101.7877362376826,3068.2123801476314,2996.390991129794,2856.424285045725,2805.639152498031,2788.015708347051,2814.7087298339206,2814.1249225740266,2729.253394717852,2753.1081774816557,2787.278730547337,2817.405443106352,#d3d3d3,1,1.0291030734146622,1.0122836819362737,1.0574137042212919,1.0941403244463455,1.1814151726504325,1.266460372821264,1.2891768757089657,1.2752221578669607,1.2453714776217029,1.1871979802077235,1.1660904692889669,1.1587657460642404,1.1698600016903251,1.1696173574853288,1.1343427286511252,1.1442573446497872,1.1584594405339805,1.1709808199689649
Massachusetts,2650.1694369293655,2680.4043262471655,2649.2304754684174,2689.9313841561207,2707.0536817648995,2651.8885780761957,2667.005183382861,2643.88029381871,2733.5146354718513,2698.6076348716356,2692.6234974391205,2734.445777566135,2851.1862334927555,2949.5474132310633,3015.4354721830346,3076.4524227529323,3049.9356462492387,3119.7050817037484,3218.285898842309,#d3d3d3,1,1.0114086627430252,0.9996456975739498,1.0150035490835732,1.0214643803686165,1.0006486910319297,1.0063527056870003,0.9976268901818057,1.0314490075166871,1.018277396632569,1.01601937593807,1.031800359426987,1.0758505451622367,1.1129655983990872,1.137827427244383,1.1608512195044713,1.1508455284968742,1.1771719340776994,1.2143698640533698
Michigan,2537.8987338510383,2508.6514469851477,2555.5361473461544,2484.3843514658665,2382.203441547449,2354.9557803042153,2274.551325606198,2387.775810926,2331.6919871060268,2189.613504901376,2059.9823518312223,2006.8383444606077,1976.3226644631995,1979.3861107976882,1976.4369128610763,1977.6449178957462,1996.4481355044638,2064.0390892434284,2133.6818486805278,#d3d3d3,1,0.9884757864938486,1.00694961278788,0.9789139016181436,0.9386518893654455,0.9279155818525417,0.8962340755632776,0.9408475519835892,0.918749024933666,0.8627663017818011,0.8116881593243794,0.79074799860726,0.7787240042727408,0.779931084087876,0.7787690211981023,0.7792450075006908,0.7866539782992166,0.8132866223986134,0.8407277328370203
Minnesota,1813.959411953694,1793.8992085083771,1734.5062325524555,1705.1895858140738,1700.3680741887638,1717.1581885029977,1741.2709040463626,1767.2898082003737,1721.8473685774684,1687.032510164521,1650.0887648787684,1668.6692154801794,1727.2808779778536,1819.5170420643324,1864.03821714448,1901.1128196754046,1907.0310071630536,1914.80169703087,1946.6049120421542,#d3d3d3,1,0.9889412060087324,0.9561990313136804,0.9400373429400654,0.9373793388008673,0.9466353972350252,0.9599282611130514,0.9742719691268861,0.9492204496036558,0.9300277057178096,0.9096613485422855,0.9199043840142861,0.9522158360299338,1.0030638117225856,1.0276074562974096,1.0480459524879024,1.0513085323718012,1.0555923602328927,1.0731248445882242
Mississippi,1363.969806241059,1429.821061373963,1510.5138055587595,1560.2745722367602,1589.895480910301,1621.4806462023698,1657.722336282401,1702.0822740464657,1709.9556622144137,1614.5922102115642,1619.3035732709561,1605.9677532789174,1599.0890964436535,1648.3003437669645,1697.191446524365,1697.4432484602262,1690.0010472633214,1705.0781344650268,1749.5537496897316,#d3d3d3,1,1.0482791150006336,1.1074393279434525,1.1439216360197109,1.1656383254493492,1.188795117592068,1.2153658597846018,1.2478885282198475,1.253660934714421,1.1837448327842324,1.1871989877353424,1.1774217771761213,1.1723786619958663,1.2084580877266538,1.2443027981694301,1.244487407780808,1.2390311277643062,1.2500849554463545,1.2826924332814207
Missouri,1920.3833880870955,1945.5576880218864,1909.193783431004,1931.0837835138218,1919.6576075504945,1966.8618946040585,2047.4116865708233,2104.3743858827124,2104.1236758803648,2004.8631308296804,1972.3208845874165,1976.2177698047885,2007.1341866912537,2030.881041559306,2054.6954956777427,2077.0838096534553,2050.833232030237,2324.934507766181,2365.8935479316706,#d3d3d3,1,1.0131089969278828,0.9941732444023912,1.0055720099919137,0.9996220647704499,1.0242027226465755,1.066147363735666,1.0958095133174899,1.095678961260071,1.0439910818155616,1.027045378970944,1.029074601490544,1.045173687265943,1.0575393716471782,1.069940256942358,1.0815985092031284,1.0679290628904488,1.2106616429764376,1.2319902174785786
Montana,1742.3248268471232,1816.459044367359,1853.2726060653833,1878.5216271837216,1905.261312157286,1959.7110209826951,2015.5859147334047,2057.540067305913,2122.8283977606807,2121.5012637488708,2050.445257285255,2021.0876110287666,2032.6514049048044,2081.875821571246,2113.8378467918615,2120.48366702297,2124.007979466821,2133.5338313472994,2155.1226211232834,#d3d3d3,1,1.042549022075515,1.0636780108442976,1.078169580228652,1.093516709857719,1.1247678910303711,1.1568370510915404,1.180916460353261,1.2183884227845787,1.2176267198051112,1.1768444240077212,1.159994726520707,1.1666317173377196,1.1948838640717574,1.2132283339020205,1.2170426744478846,1.2190654387393332,1.224532761326773,1.2369235563400374
Nebraska,1818.6671639987565,1834.5128852177454,1848.7488530704788,1860.6647467328899,1859.7392685835425,1899.3907911383212,1844.341599135152,1868.3361943609857,1911.2345563076303,1869.5240229983617,1865.1046722146227,1871.339595748245,1847.098283319155,1940.3382201185348,1968.5113605090062,1968.0735516734305,1881.864218907005,2010.0270409786388,2086.2795711986423,#d3d3d3,1,1.0087128208683047,1.0165405136614338,1.0230925061855696,1.0225836290431942,1.0443861464799724,1.0141171708846077,1.0273106763818292,1.0508984789197728,1.027963807785359,1.0255338135174568,1.0289621063117873,1.015632942565415,1.0669012222402787,1.0823923142598466,1.082151583660954,1.0347491042667176,1.105219844932557,1.1471475443651156
