State,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,color,tooltip_02,tooltip_03,tooltip_04,tooltip_05,tooltip_06,tooltip_07,tooltip_08,tooltip_09,tooltip_10,tooltip_11,tooltip_12,tooltip_13,tooltip_14,tooltip_15,tooltip_16,tooltip_17,tooltip_18,tooltip_19,tooltip_20
Florida,521.8868236574025,527.3596357787561,571.0207111071364,584.5281341741579,598.8506315097579,661.3601154035944,681.4749083748652,664.1568127600275,664.981970281121,670.6936104172446,526.7353442982856,524.5092832666124,566.1071203166134,570.2881784641482,579.5253198375907,582.9261986815387,585.1110699292396,596.5752864293781,616.8012826181088,#d3d3d3,1,1.0104865880364635,1.0941466333742664,1.1200285343051253,1.147472218809799,1.2672481569255913,1.305790599576865,1.2726069765578514,1.2741880808963566,1.2851322930841567,1.0092903679899494,1.0050249584590614,1.084731582892462,1.0927430098111066,1.1104425204228294,1.1169590268563785,1.1211455116432318,1.1431123749179106,1.1818678967511427
Georgia,546.5218252413606,528.3931135001134,517.2194607512914,503.2347484048453,620.7430697174955,485.94198008414554,546.8034510698945,481.0765238235288,485.02856776189253,492.6893570002713,520.6140897150651,501.12936725074843,545.7978436176818,562.4605530473766,605.3561142078363,653.8558201548458,716.7042850817381,765.0312591461371,815.2023669252742,#d3d3d3,1,0.9668289336235729,0.9463839079489125,0.9207953372815469,1.1358065516292173,0.8891538409642448,1.000515305730763,0.8802512573236592,0.887482521942631,0.90149987474459,0.9525952407941736,0.916943009603385,0.9986752923849673,1.0291639364978278,1.1076522221971514,1.196394709151978,1.3113918822276125,1.399818312486013,1.4916190521124315
Hawaii,378.0845133594458,585.6258722538374,605.0449587674135,658.1912982974185,811.9030280452449,897.4334960751414,813.4538039834025,900.8936690619598,846.5302648790874,832.7230862967972,773.0277072251167,781.7013813040992,813.9855339189955,909.6648759065724,977.0468415991065,1108.0936587921506,1259.078954307906,1419.0321989686772,1531.2555221770651,#d3d3d3,1,1.5489284844023261,1.6002902456684225,1.7408575994004667,2.1474114896458794,2.3736319906389536,2.1515131544413464,2.3827838412558258,2.2389974594761815,2.2024786968862844,2.0445897144964453,2.0675308130405594,2.152919532954098,2.4059829053134267,2.5842022274798278,2.930809434499856,3.330152148048701,3.753214291587765,4.050035026748893
Idaho,488.8289008061293,487.7865395558313,484.1146707024757,501.805573306495,492.84765158724156,492.5574335027922,505.61874101970835,517.1507069685848,521.8100559959485,488.478088082686,464.3261911471787,465.9926644385816,458.92597748136086,465.85994855213715,479.8450921366003,498.66362527534034,507.0123382891776,513.099651447828,533.1325925977148,#d3d3d3,1,0.9978676357953079,0.9903560732684189,1.0265464510771884,1.0082211808149741,1.0076274800661627,1.0343470694672325,1.0579380763202624,1.0674697325289684,0.9992823404613255,0.949874670629042,0.9532837843059434,0.9388274235106487,0.9530122866792164,0.9816217726596898,1.0201189505223456,1.0371979591490232,1.0496508095198007,1.0906323086023026
Illinois,641.4142103219876,682.445832341241,729.9253371476689,727.8486523835059,683.121677655572,711.2129394839941,785.458779828871,871.9316184518027,1082.5943132743705,1072.5761205264369,1112.4257645743783,1145.1917952067392,1257.1443950274268,1412.6856442429369,1485.9420236681997,1797.4294465616117,1781.4817911132093,1701.1558426155198,1895.006265026195,#d3d3d3,1,1.0639705534410528,1.1379937104624622,1.1347560448000185,1.0650242334242133,1.1088200542469548,1.224573399199518,1.359389306348695,1.6878240236226012,1.6722051106226778,1.7343328954560338,1.7854169377255567,1.9599571927106896,2.2024545473256256,2.3166652683330202,2.8022912770506108,2.7774280058730096,2.6521954382045037,2.9544188989434903
Indiana,779.271147678436,842.1667210096556,913.226966220388,982.7367811846897,923.3961172565142,939.6002313369277,991.2753998081803,1099.2783501369606,1136.995854151478,1061.3058182760342,1119.4987337185814,1061.3118524107213,1050.1402319659853,1077.7306275258265,1071.1729059836268,1026.3966368426522,1044.397884539122,1050.1506197746842,1111.551716708307,#d3d3d3,1,1.0807107686696662,1.171898855669206,1.2610973524586504,1.1849484226478137,1.2057423582743128,1.2720545380915695,1.410649365643619,1.4590503671780441,1.3619210995271942,1.4365971806523745,1.3619288428328524,1.347592856600053,1.3829982423146878,1.3745830436232744,1.3171238790252142,1.3402239870557735,1.3476061867595615,1.4263991680171708
Iowa,568.6465944832227,581.8122884074248,608.2619518384155,621.4965160118579,638.6452545449523,662.951468247167,674.468776035459,688.7820265484854,699.1273538479305,695.5049860851543,712.2263996475532,722.5717904138104,750.0833403665912,767.707490921017,797.808143599765,806.852972323096,813.913369570316,819.2310214714461,811.6190240545588,#d3d3d3,1,1.0231526822668602,1.069666041684809,1.0929398365194898,1.123096947631144,1.1658409189096564,1.1860948128044377,1.2112655438909996,1.2294584380361704,1.223088281601719,1.2524939154780548,1.270686921233517,1.3190676733908087,1.350060825772988,1.4029946742665378,1.4189005617036212,1.4313167043759192,1.4406681222033004,1.427281956717152
Kansas,467.20220067961844,434.90354402578873,464.1894572872844,450.518255329821,488.86938240506066,508.78689712318413,556.0743961094495,580.4851402789124,565.354546258619,561.2911920539884,624.0097476339478,577.0981179851849,610.1952536185124,607.8292553020206,581.6972727808405,617.4542039647409,725.262952022084,650.2453257518681,831.3621783591931,#d3d3d3,1,0.9308679269771284,0.9935515214013301,0.9642896687440083,1.046376454763963,1.0890079207312686,1.1902221250254228,1.2424709032502548,1.210085366541987,1.2013881596394513,1.3356310109974403,1.2352213177628566,1.3060624558935903,1.30099827102235,1.245065352720238,1.3215995195796542,1.5523534584534833,1.3917856654056528,1.7794483355383326
Kentucky,505.859326438945,493.23905319892265,570.0142866756516,544.5280482967542,644.7975061956531,686.9868274510576,708.8047320118476,725.8946466055932,765.5361615323407,812.1368946797767,825.9089301609205,828.5323957910421,819.0702208667492,860.8799349122338,860.0895551322951,885.7406060423926,1053.6914978879367,1067.8125852790783,1087.0462666373733,#d3d3d3,1,0.9750518126672405,1.126823717353069,1.07644165054744,1.2746577407888857,1.358059032512419,1.4011894116919028,1.4349733387651704,1.5133380398883236,1.6054599613629899,1.632684991645803,1.6378711481383397,1.61916599745761,1.7018168686786843,1.7002544189251083,1.7509622927734982,2.082973354085452,2.1108884021098673,2.148910200568527
Louisiana,431.44065121574715,463.11067045888115,538.0527923254111,622.0902264386616,698.73647142183,733.9802075019608,756.4801150429201,793.1406640848429,840.6105647846076,929.8294088569485,1053.2089007664752,991.5807624702011,1027.8485342949089,1074.0966413423266,1074.0276309802148,1051.615023886887,1077.9817400306406,1079.342451544989,1080.0528206841295,#d3d3d3,1,1.07340527406004,1.2471073154772132,1.4418906162080165,1.61954250127538,1.7012309930315885,1.7533816364110602,1.838354039773186,1.948380530244124,2.1551733853469823,2.4411443330586975,2.2983016544130632,2.382363672497149,2.489558270217823,2.4893983169034626,2.4374500198893267,2.498563213719012,2.5017170924982,2.5033635973816386
