State,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,color,tooltip_02,tooltip_03,tooltip_04,tooltip_05,tooltip_06,tooltip_07,tooltip_08,tooltip_09,tooltip_10,tooltip_11,tooltip_12,tooltip_13,tooltip_14,tooltip_15,tooltip_16,tooltip_17,tooltip_18,tooltip_19,tooltip_20
Illinois,7254.113426451211,7312.6959568123775,7601.554103069857,7750.284584245791,8032.248219738392,8279.184083593476,8309.062066376644,8574.803203148902,8500.191509968148,8856.5631318712,9049.195747975582,8964.155070831397,9000.925543590563,9176.602511727537,9455.960519190972,9719.591487356676,10012.442485954565,10237.557093173042,10392.310641401551,#d3d3d3,1,1.0080757670741063,1.0478956774168635,1.0683985938220038,1.1072680764061134,1.1413088818551518,1.1454276460688766,1.1820608114400255,1.1717753790522865,1.2209022124711832,1.247457162026007,1.2357340647783,1.2408029781792247,1.2650205438291344,1.3035308332388356,1.339873105914695,1.380243442216585,1.4112761258795705,1.4326093390692374
Indiana,5900.857183034669,4024.4761006698773,6160.465351249188,7217.28653148863,6548.745859441834,5109.414444933462,5749.866331200534,6412.024633819917,5670.314065153362,3968.202893290112,4024.1757868452473,3886.244265512507,3895.461151965396,3905.802574834061,4065.8882925378684,4032.627787887249,3967.4814635059333,4097.4864453062755,4060.357622092685,#d3d3d3,1,0.6820155065336094,1.0439949926191925,1.2230912065180592,1.1097956883738662,0.8658766491796048,0.9744120477499026,1.0866259655046195,0.9609305714864388,0.6724790602794017,0.6819646132794067,0.6585897853426619,0.660151742557859,0.6619042714783008,0.6890335024930869,0.683396947731815,0.6723568018071492,0.6943883436268893,0.6880962368935932
Iowa,5403.001405929552,5680.753101998651,5528.969632014093,5734.614547738152,5800.17718605312,6094.866639464928,6114.330630656356,6270.289602408752,6250.611331039213,6467.0856566989905,6470.437809958646,5458.950756702608,5437.744209073341,5450.333610788518,5520.079469901341,5588.97188545119,5685.518826116079,5779.859783029353,5725.815929668842,#d3d3d3,1,1.0514069264842831,1.0233144907099778,1.0613757274696745,1.073510212247527,1.1280520180461335,1.1316544585655952,1.1605197058670742,1.156877605876513,1.1969431748808457,1.1975635991613163,1.0103552352793495,1.0064302783829855,1.0087603539778873,1.0216690789388472,1.0344198465907384,1.0522889777293927,1.0697498202917763,1.0597472588818904
Kansas,3841.794513682882,4079.5677273168317,5259.6364579716565,4311.829119767433,4622.292885767358,4825.944986382327,4923.047996480559,4952.725096187012,4827.798766068864,4773.7224352176045,4723.603527337706,4667.461680278859,4696.492591420119,3384.2851093772574,3626.783249862238,3705.248773731341,3739.624965376467,3840.942560987504,3771.5558415702253,#d3d3d3,1,1.0618911846500638,1.3690572047096763,1.122347669665955,1.2031598434806088,1.2561694721553454,1.2814449026221209,1.2891697040399883,1.256652001785687,1.2425762018805484,1.2295304994877223,1.2149170559891456,1.2224736577381108,0.8809125780475334,0.9440336376516592,0.9644578231695574,0.9734057748423219,0.9997782409516324,0.981717223067893
Kentucky,3066.1856161982164,3126.5263687641554,3244.4944181484284,3331.5720103837375,3577.878757798174,3880.5357781013163,3825.8178912818903,3783.841965959341,3767.829027426292,3864.1183235070193,3792.107847540188,3873.385257843401,3883.374818734431,3981.960663552409,4082.8128841053285,4148.62563190976,4277.041244818165,4400.064261967902,4419.3354880488505,#d3d3d3,1,1.0196794193564693,1.058153296724188,1.0865526185967096,1.1668826371426297,1.2655906275213755,1.2477450390056772,1.2340550898059952,1.2288326602021074,1.2602362698114034,1.2367509088513848,1.2632585703164432,1.2665165468845467,1.2986691485721822,1.3315609017720313,1.3530249473460345,1.3949061733977137,1.435028668428616,1.441313749794578
Louisiana,4030.4053870124435,4099.011048967914,4185.614690027621,4375.909121147981,5360.244840460504,5474.364675941901,5549.81164114286,5650.244758635802,5616.59142668885,5624.644241162667,5663.408100718057,5772.521596162093,5915.644184870078,6112.247046537292,6350.400145549918,6262.361005710168,6395.259906140984,6520.677572322618,6461.879870583059,#d3d3d3,1,1.0170220251730868,1.0385096009238481,1.0857243133032937,1.32995178542916,1.3582665142276913,1.3769859625105065,1.401904824969498,1.393554962185125,1.3955529781910996,1.4051708344197316,1.4322434201689576,1.4677541380657682,1.516534060378483,1.5756231782573071,1.5537794351630152,1.5867535128721877,1.6178713916309297,1.6032828586935164
Maine,6654.958084625623,7055.175233410435,7400.991262991541,7707.57820284854,7526.506855898427,7554.116566254435,7515.297052930241,7700.256939049677,7949.873318599775,7874.330876377136,7869.758486944818,8195.052548240945,8543.946037132828,8795.614840083896,9054.647796954017,9056.540811699535,9206.761431942481,9468.017408619071,9627.437270933196,#d3d3d3,1,1.0601381922614057,1.1121018598283006,1.1581708111212141,1.1309623231566654,1.135111066094625,1.1292778943705424,1.1570706894216085,1.194579021762088,1.1832277192802347,1.182540654181676,1.2314206106231187,1.283846709248428,1.3216634467471173,1.3605867507824265,1.3608712025733238,1.38344393982166,1.42270128349752,1.4466563347971546
Maryland,7992.489526709831,7833.881279483383,8108.623872089799,8547.547044985513,8776.89346815207,9355.359132488611,9901.91043809548,9586.923467172504,9475.962867420763,9117.465154743611,9147.447678782506,8912.890487511808,8820.86415640469,9203.305847859649,8900.749134163576,9049.244700912424,9714.266961489275,9433.300146342475,9577.154310821868,#d3d3d3,1,0.9801553387469073,1.0145304344775008,1.069447387628192,1.0981426298803227,1.1705187853201748,1.2389018972129546,1.199491527031007,1.1856084184725377,1.140754094737849,1.14450543203253,1.1151582317031659,1.1036441307713376,1.151494264346976,1.1136391363940439,1.1322185247376377,1.215424421768148,1.1802705671139948,1.1982692349882098
Massachusetts,8801.42553097802,8787.528206202296,9138.541664592147,9375.212176552344,9688.662368815689,9631.271606894281,9931.062409251559,10301.269872949097,10146.938099435156,10412.322138038007,10342.643402938098,10542.654532847931,10817.311717964873,10984.82388102803,11494.638355011752,11741.476003751983,12287.83140627108,11957.027686956788,11220.45427968439,#d3d3d3,1,0.9984210143315069,1.0383024468510917,1.0651924672378117,1.1008060381485814,1.094285416947003,1.1283470358634067,1.1704092520799199,1.1528743910541979,1.1830267837170445,1.1751100280898266,1.1978348843311095,1.2290408729690003,1.2480732629464617,1.3059973426525668,1.3340425323631935,1.3961183177681955,1.3585330745425412,1.274845107783076
Michigan,4116.641700070461,4100.650879700947,4241.818760553183,4443.458948412355,4598.736293799101,4987.758440392194,4958.807719108203,4948.042909683331,4930.5647382721,4826.715600798584,4778.885650941955,4696.292759654114,4730.616865561819,4823.64816141538,4987.985615334258,4982.088967481093,5136.9980593359505,5333.949613595616,5567.880468572069,#d3d3d3,1,0.9961155666354834,1.0304075675278175,1.0793892867422248,1.1171087087128297,1.2116085886966608,1.2045759821709348,1.2019610328483628,1.1977152974444454,1.1724886333236066,1.1608699515578822,1.1408067793642889,1.1491446694233431,1.1717435018288858,1.2116637732277946,1.2102313804467897,1.2478613475756282,1.295704120546687,1.3525297740818123
